mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 10  70  0.00  3.76  0.00  0.00 215.1   0.0   0.0  2.66  33.1  66.9  1.79  0.00
 3 10  70  0.25  3.94  0.00  0.00 225.1   0.0   0.0  3.00  33.5  65.9  1.71  0.00
 3 10  70  0.50  4.16  0.00  0.00 213.6   0.0   0.0  3.23  32.4  70.1  1.45  0.00
 3 10  70  0.75  4.16  0.00  2.10 216.7   0.0 102.5  3.78  38.4  87.7  1.33  0.00
 3 10  70  1.00  4.34  0.00  0.00 229.1   0.0   0.0  4.76  45.4 100.4  1.54  0.00
 3 10  70  1.25  4.66  3.32  0.00 235.7 181.4   0.0  5.03  41.9  76.7  1.79  0.50
 3 10  70  1.50  4.84  3.40  0.00 227.2 175.8   0.0  5.32  41.7  64.3  2.88  0.55
 3 10  70  1.75  4.60  3.48  0.00 225.0 170.1   0.0  5.50  48.6  81.2  2.64  0.50
 3 10  70  2.00  4.80  0.00  0.00 210.9   0.0   0.0  4.77  36.4  99.2  1.02  0.00
 3 10  70  2.25  5.00  3.72  0.00 238.4 187.0   0.0  6.22  45.8  72.7  2.83  0.50
 3 10  70  2.50  4.98  3.64  0.00 211.7 168.2   0.0  4.91  35.7  61.1  2.02  0.50
 3 10  70  2.75  5.22  3.72  2.66 207.2 163.2 100.5  5.19  34.3  59.3  1.81  0.59
 3 10  70  3.00  5.22  3.84  0.00 214.8 169.0   0.0  5.61  37.3  69.7  1.76  0.50
 3 10  70  3.25  4.92  3.69  0.00 204.3 161.6   0.0  4.78  35.9  64.4  1.94  0.50
 3 10  70  3.50  5.40  3.88  2.74 225.8 163.4  97.9  7.52  47.8  90.0  1.72  0.50
 3 10  70  3.75  5.70  3.88  0.00 208.4 166.1   0.0  5.60  30.6  50.5  1.99  1.00
 3 10  70  4.00  5.13  3.62  0.00 203.3 154.1   0.0  5.03  34.5  76.7  1.32  0.50
 3 10  70  4.25  5.40  4.12  0.00 236.9 173.7   0.0  8.60  55.4  99.7  2.06  0.50
 3 10  70  4.50  5.86  3.84  0.00 234.2 164.9   0.0  8.23  43.7  81.6  1.78  0.70
 3 10  70  4.75  6.26  3.96  0.00 226.8 166.0   0.0  7.84  35.8  72.8  1.37  0.69
 3 10  70  5.00  6.26  4.12  0.00 223.9 178.7   0.0  7.02  31.6  55.5  1.78  0.60
 3 10  70  5.25  6.42  3.88  0.00 225.9 171.9   0.0  7.34  31.5  56.5  1.77  1.00
 3 10  70  5.50  6.42  4.04  0.00 226.0 188.1   0.0  6.48  27.3  41.8  2.49  0.50
 3 10  70  5.75  6.02  3.88  2.82 213.2 159.7  99.8  7.10  35.6  60.6  2.11  0.70
 3 10  70  6.00  5.70  3.96  2.82 215.3 166.5 101.5  6.60  36.7  65.9  1.79  0.50
 3 10  70  6.25  5.72  3.96  2.82 217.7 158.0 101.5  7.79  44.3  78.0  2.14  0.50
 3 10  70  6.50  5.40  3.92  2.74 221.7 159.4  99.7  7.80  50.5  84.8  2.39  0.50
 3 10  70  6.75  5.62  4.04  2.74 228.1 175.4 101.5  7.42  43.2  74.3  2.14  0.50
 3 10  70  7.00  5.70  3.88  0.00 217.5 165.2   0.0  6.42  35.7  69.2  1.63  0.50
 3 10  70  7.25  5.77  3.72  2.74 214.6 157.7 102.0  6.52  35.3  69.8  1.53  0.59
 3 10  70  7.50  5.78  3.72  2.66 207.0 160.6 100.3  5.67  30.3  53.5  1.88  0.68
 3 10  70  7.75  5.62  3.64  0.00 215.0 168.1   0.0  5.54  31.3  54.3  2.04  0.56
 3 10  70  8.00  5.56  3.56  2.58 220.6 160.7 102.4  6.72  40.1  69.9  2.24  0.50
 3 10  70  8.25  5.62  3.29  0.00 216.3 153.6   0.0  5.85  33.4  71.7  1.41  0.50
 3 10  70  8.50  5.61  3.40  2.50 221.8 164.7 103.1  6.10  35.1  67.9  1.79  0.50
 3 10  70  8.75  5.45  0.00  0.00 218.7   0.0   0.0  5.41  31.9  68.3  1.42  0.00
 3 10  70  9.00  5.46  2.98  0.00 213.1 162.3   0.0  4.67  28.1  49.3  2.08  0.60
 3 10  70  9.25  5.21  0.00  0.00 216.4   0.0   0.0  4.86  31.6  61.6  1.72  0.00
 3 10  70  9.50  5.04  0.00  0.00 215.6   0.0   0.0  4.83  34.1  64.3  1.92  0.00
 3 10  70  9.75  4.98  0.00  0.00 224.0   0.0   0.0  5.02  36.7  63.9  2.57  0.00
 3 10  70 10.00  5.14  0.00  0.00 219.3   0.0   0.0  4.04  26.6  52.1  1.72  0.00
 3 10  70 10.25  5.05  0.00  0.00 216.8   0.0   0.0  3.85  26.7  50.7  1.96  0.00
 3 10  70 10.50  4.89  0.00  0.00 217.2   0.0   0.0  3.27  24.3  41.4  2.76  0.00
 3 10  70 11.00  4.32  0.00  0.00 226.0   0.0   0.0  2.94  28.8  52.7  2.36  0.00
 3 10  70 11.25  4.16  0.00  0.00 240.7   0.0   0.0  2.66  28.4  52.6  2.31  0.00
 3 10  70 11.50  3.92  0.00  0.00 243.0   0.0   0.0  2.25  27.6  50.1  2.50  0.00
 3 10  70 11.75  3.84  0.00  0.00 270.7   0.0   0.0  2.67  34.8  61.7  2.74  0.00
 3 10  70 12.00  3.84  0.00  0.00 299.4   0.0   0.0  3.77  49.6  90.0  2.51  0.00
 3 10  70 12.25  3.76  0.00  0.00 286.5   0.0   0.0  2.60  35.8  58.4  3.83  0.00
 3 10  70 12.50  3.76  0.00  0.00 283.4   0.0   0.0  2.44  33.8  56.2  3.54  0.00
 3 10  70 12.75  3.76  0.00  0.00 280.7   0.0   0.0  2.56  35.4  59.8  3.35  0.00
 3 10  70 13.00  3.52  0.00  0.00 272.9   0.0   0.0  2.08  32.8  54.4  3.62  0.00
 3 10  70 13.25  3.52  0.00  0.00 299.7   0.0   0.0  2.89  46.7  68.7  6.00  0.00
 3 10  70 13.50  3.52  0.00  0.00 283.3   0.0   0.0  1.85  28.9  49.4  3.16  0.00
 3 10  70 13.75  3.44  0.00  0.00 278.7   0.0   0.0  1.78  29.2  48.3  3.64  0.00
 3 10  70 14.00  3.36  0.00  0.00 287.8   0.0   0.0  2.46  43.5  64.3  6.00  0.00
 3 10  70 14.25  3.76  0.00  0.00 275.3   0.0   0.0  1.83  25.0  42.1  3.29  0.00
 3 10  70 14.50  3.84  0.00  0.00 303.2   0.0   0.0  3.29  43.1  79.2  2.39  0.00
 3 10  70 14.75  3.84  0.00  0.00 296.1   0.0   0.0  2.77  36.7  61.6  3.40  0.00
 3 10  70 15.00  3.76  0.00  0.00 291.2   0.0   0.0  2.11  28.8  50.9  2.76  0.00
 3 10  70 15.25  3.68  0.00  0.00 286.8   0.0   0.0  1.75  24.6  45.6  2.31  0.00
 3 10  70 15.50  3.36  0.00  0.00 297.8   0.0   0.0  2.09  36.1  59.3  3.78  0.00
 3 10  70 15.75  3.28  0.00  0.00 307.4   0.0   0.0  1.74  31.0  55.4  2.56  0.00
 3 10  70 16.00  2.96  0.00  0.00 327.2   0.0   0.0  2.20  49.5  74.5  5.80  0.00
 3 10  70 16.25  3.04  0.00  0.00 304.9   0.0   0.0  1.42  29.2  53.2  2.38  0.00
 3 10  70 16.50  3.12  0.00  0.00 306.3   0.0   0.0  1.53  29.8  54.5  2.39  0.00
 3 10  70 16.75  3.28  0.00  0.00 296.1   0.0   0.0  1.63  29.1  49.1  3.29  0.00
 3 10  70 17.00  3.28  0.00  0.00 296.7   0.0   0.0  2.53  47.2  69.0  6.00  0.00
 3 10  70 17.25  3.20  0.00  0.00 304.4   0.0   0.0  1.82  34.4  59.1  3.08  0.00
 3 10  70 17.50  3.36  0.00  0.00 301.0   0.0   0.0  1.71  29.1  51.5  2.69  0.00
 3 10  70 17.75  3.28  0.00  0.00 286.1   0.0   0.0  1.55  27.6  50.0  2.53  0.00
 3 10  70 18.00  3.36  0.00  0.00 277.4   0.0   0.0  1.53  26.1  45.7  2.81  0.00
 3 10  70 18.25  3.52  0.00  0.00 286.3   0.0   0.0  1.89  29.5  51.6  2.86  0.00
 3 10  70 18.50  3.28  0.00  0.00 285.0   0.0   0.0  2.34  43.5  63.6  6.00  0.00
 3 10  70 18.75  3.36  0.00  0.00 253.6   0.0   0.0  1.50  25.6  46.0  2.60  0.00
 3 10  70 19.00  3.20  0.00  0.00 267.1   0.0   0.0  1.49  28.4  46.4  3.80  0.00
 3 10  70 19.25  3.20  0.00  0.00 277.8   0.0   0.0  1.38  25.8  44.9  2.91  0.00
 3 10  70 19.50  3.28  0.00  0.00 289.9   0.0   0.0  2.03  36.7  63.2  3.12  0.00
 3 10  70 19.75  3.44  0.00  0.00 283.9   0.0   0.0  1.78  29.1  49.7  3.13  0.00
 3 10  70 20.00  3.36  0.00  0.00 286.3   0.0   0.0  1.90  32.7  54.8  3.44  0.00
 3 10  70 20.25  3.28  0.00  0.00 297.8   0.0   0.0  2.11  38.8  58.0  6.00  0.00
 3 10  70 20.50  3.76  0.00  0.00 282.8   0.0   0.0  2.10  28.7  49.3  3.05  0.00
 3 10  70 20.75  3.52  0.00  0.00 291.2   0.0   0.0  2.73  44.1  64.8  6.00  0.00
 3 10  70 21.00  3.52  0.00  0.00 281.0   0.0   0.0  1.70  26.6  44.3  3.43  0.00
 3 10  70 21.25  3.44  0.00  0.00 279.8   0.0   0.0  1.65  26.9  45.1  3.36  0.00
 3 10  70 21.50  3.44  0.00  0.00 282.6   0.0   0.0  1.92  31.8  51.6  3.99  0.00
 3 10  70 21.75  3.20  0.00  0.00 263.5   0.0   0.0  1.18  22.1  37.8  3.13  0.00
 3 10  70 22.00  3.04  0.00  0.00 285.5   0.0   0.0  1.98  41.4  75.3  2.49  0.00
 3 10  70 22.25  3.04  0.00  0.00 293.5   0.0   0.0  2.29  48.1  86.3  2.64  0.00
 3 10  70 22.50  2.96  0.00  0.00 280.4   0.0   0.0  2.01  44.1  78.7  2.71  0.00
 3 10  70 22.75  2.72  0.00  0.00 286.5   0.0   0.0  2.10  55.4  80.5  6.00  0.00
 3 10  70 23.00  2.88  0.00  0.00 258.1   0.0   0.0  1.67  37.4  63.9  3.17  0.00
 3 10  70 23.25  3.04  0.00  0.00 245.9   0.0   0.0  1.84  36.0  64.0  2.43  0.00
 3 10  70 23.50  3.22  0.00  0.00 232.4   0.0   0.0  1.91  32.3  58.7  2.24  0.00
 3 10  70 23.75  3.28  0.00  0.00 215.4   0.0   0.0  1.84  29.0  60.4  1.59  0.00
