mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 12  71  0.00  3.78  2.36  1.62 221.0 171.1 105.5  2.68  34.3  55.9  2.91  0.50
 3 12  71  0.25  4.28  2.66  1.86 239.4 169.0 111.3  4.89  50.8  77.0  4.26  0.50
 3 12  71  0.50  4.49  2.84  2.02 210.8 171.4 114.5  3.15  27.9  44.6  3.04  0.50
 3 12  71  0.75  4.42  2.92  2.10 211.8 165.1 113.4  3.72  35.1  54.7  3.47  0.50
 3 12  71  1.00  4.42  3.16  2.18 218.2 164.3 108.1  4.46  42.4  74.5  2.44  0.50
 3 12  71  1.25  4.60  3.48  2.26 223.3 167.3 101.1  5.71  51.5  78.7  3.66  0.50
 3 12  71  1.50  4.66  3.56  2.34 212.7 167.0 101.9  4.93  42.4  67.7  2.77  0.50
 3 12  71  1.75  4.82  3.60  2.42 215.7 165.4  98.1  5.63  45.5  68.4  3.27  0.50
 3 12  71  2.00  4.90  3.72  2.50 205.3 168.1 102.8  4.60  35.0  53.9  2.63  0.50
 3 12  71  2.25  4.76  3.80  2.50 222.2 167.1  99.0  6.51  55.0  85.5  3.40  0.50
 3 12  71  2.50  4.84  3.74  2.58 216.6 157.2  99.4  6.69  54.7  86.5  3.08  0.50
 3 12  71  2.75  4.66  3.72  2.58 208.0 156.9 102.3  5.61  49.1  85.3  2.44  0.50
 3 12  71  3.00  4.84  4.04  2.66 239.4 170.1 101.0  8.49  69.9 141.7  1.87  0.50
 3 12  71  3.25  5.08  3.88  2.66 235.8 171.4  99.2  7.97  58.7  92.5  2.85  0.50
 3 12  71  3.50  5.14  3.88  2.74 218.7 161.4 102.4  6.88  48.7  85.8  1.94  0.58
 3 12  71  3.75  5.08  3.96  2.74 235.0 163.7 101.7  8.76  65.3 110.8  2.62  0.50
 3 12  71  4.00  5.24  4.04  2.74 234.3 170.1  99.5  8.58  59.3  98.5  2.29  0.54
 3 12  71  4.25  5.46  4.04  2.82 234.2 166.3  99.8  8.81  55.5  99.2  1.98  0.50
 3 12  71  4.50  5.86  4.04  2.82 229.7 166.5  99.2  8.68  46.6  78.5  2.00  1.02
 3 12  71  4.75  5.96  4.12  2.82 236.0 165.8  99.3 10.29  54.7  85.5  2.84  0.70
 3 12  71  5.00  5.86  3.96  2.82 227.0 163.6  99.4  8.53  46.0  76.5  2.22  1.00
 3 12  71  5.25  6.02  4.04  2.82 235.9 168.4 100.4  9.45  48.4  82.2  2.18  0.70
 3 12  71  5.50  6.00  3.96  2.82 220.6 163.0 100.2  7.74  39.1  68.7  1.93  1.00
 3 12  71  5.75  5.86  3.96  2.82 225.9 164.2 104.6  8.28  44.6  74.7  2.25  1.00
 3 12  71  6.00  5.94  4.04  2.82 236.0 165.5 100.4  9.65  51.1  88.8  2.16  0.60
 3 12  71  6.25  5.93  3.96  2.82 225.1 160.9 101.8  8.21  42.9  75.7  1.95  1.00
 3 12  71  6.50  5.93  3.96  2.74 225.8 167.9 103.4  7.84  40.8  68.5  2.11  1.00
 3 12  71  6.75  6.01  3.96  2.74 227.1 165.5 101.0  8.25  41.8  73.2  1.99  1.00
 3 12  71  7.00  6.17  3.88  2.74 223.0 173.5 104.1  7.03  33.0  53.0  2.31  1.00
 3 12  71  7.25  6.10  3.88  2.74 219.5 172.3 100.3  7.04  34.2  50.6  2.93  0.79
 3 12  71  7.50  5.69  3.80  2.66 214.6 174.2 101.5  5.76  32.0  46.2  3.23  0.50
 3 12  71  7.75  5.21  3.80  2.58 202.4 161.4 101.0  5.16  34.8  57.1  2.30  0.50
 3 12  71  8.00  5.06  3.64  2.58 205.1 156.1 101.5  5.38  38.8  68.3  2.11  0.50
 3 12  71  8.25  5.06  3.64  2.50 206.9 157.8  99.4  5.63  41.2  63.6  3.15  0.50
 3 12  71  8.50  4.98  3.37  2.42 220.8 153.8 101.2  6.39  48.7  83.7  2.61  0.50
 3 12  71  8.75  4.98  3.12  2.42 217.8 149.4 105.6  5.95  45.2  75.6  2.78  0.50
 3 12  71  9.00  4.73  0.00  2.34 209.2   0.0 107.4  4.66  37.3  70.3  2.07  0.00
 3 12  71  9.25  4.81  0.00  0.00 210.4   0.0   0.0  4.44  34.2  67.9  1.75  0.00
 3 12  71  9.50  4.58  0.00  2.18 232.4   0.0 112.8  5.09  44.0  65.4  4.48  0.00
 3 12  71  9.75  4.89  0.00  2.10 222.4   0.0 113.5  4.49  33.3  64.5  1.84  0.00
 3 12  71 10.00  4.81  0.00  1.94 216.3   0.0 108.8  4.05  31.2  56.0  2.23  0.00
 3 12  71 10.25  4.50  0.00  1.78 231.4   0.0 113.6  4.13  37.2  57.4  4.04  0.00
 3 12  71 10.50  4.32  0.00  1.62 217.3   0.0 109.3  2.74  25.6  41.7  3.12  0.00
 3 12  71 10.75  4.01  0.00  0.00 226.9   0.0   0.0  2.61  29.2  43.9  4.96  0.00
 3 12  71 11.00  3.92  0.00  0.00 239.0   0.0   0.0  2.82  33.6  56.9  3.09  0.00
 3 12  71 11.25  3.92  0.00  0.00 249.3   0.0   0.0  2.93  35.9  59.4  3.40  0.00
 3 12  71 11.50  3.84  0.00  0.00 259.3   0.0   0.0  2.52  32.1  58.6  2.45  0.00
 3 12  71 11.75  3.84  0.00  0.00 290.9   0.0   0.0  3.76  49.2  88.6  2.60  0.00
 3 12  71 12.00  3.84  0.00  0.00 289.7   0.0   0.0  3.59  47.1  85.5  2.52  0.00
 3 12  71 12.25  4.00  0.00  0.00 279.8   0.0   0.0  2.93  35.7  61.2  3.09  0.00
 3 12  71 12.50  4.16  0.00  0.00 282.6   0.0   0.0  3.07  34.8  57.4  3.64  0.00
 3 12  71 12.75  4.24  0.00  0.00 272.6   0.0   0.0  2.61  28.2  47.9  3.21  0.00
 3 12  71 13.00  4.24  0.00  0.00 285.0   0.0   0.0  4.05  45.4  66.8  6.00  0.00
 3 12  71 13.25  4.24  0.00  0.00 263.3   0.0   0.0  2.48  26.7  48.0  2.58  0.00
 3 12  71 13.50  4.24  0.00  0.00 262.3   0.0   0.0  2.51  27.0  47.3  2.82  0.00
 3 12  71 13.75  4.24  0.00  0.00 272.3   0.0   0.0  3.89  43.5  64.4  6.00  0.00
 3 12  71 14.00  4.24  0.00  0.00 287.4   0.0   0.0  3.78  40.8  75.0  2.38  0.00
 3 12  71 14.25  4.16  0.00  0.00 277.4   0.0   0.0  3.39  37.9  69.7  2.37  0.00
 3 12  71 14.50  4.00  0.00  0.00 276.8   0.0   0.0  3.22  38.9  71.6  2.38  0.00
