mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 30 365  0.00  3.20  0.00  0.00 252.1   0.0   0.0  2.31  43.7  77.8  2.74  0.00
12 30 365  0.25  3.12  0.00  0.00 241.0   0.0   0.0  1.84  36.2  64.4  2.75  0.00
12 30 365  0.50  3.04  0.00  0.00 243.1   0.0   0.0  2.08  43.1  74.5  3.15  0.00
12 30 365  0.75  3.20  0.00  0.00 244.5   0.0   0.0  2.74  51.6  88.4  3.42  0.00
12 30 365  1.00  3.20  0.00  0.00 231.5   0.0   0.0  2.28  41.9  69.9  3.78  0.00
12 30 365  1.25  3.60  0.00  0.00 208.6   0.0   0.0  1.87  26.1  37.9  6.00  0.00
12 30 365  1.50  3.84  0.00  0.00 218.8   0.0   0.0  3.32  42.2  70.8  3.63  0.00
12 30 365  2.00  4.16  0.00  0.00 200.4   0.0   0.0  2.67  27.4  43.1  3.87  0.00
12 30 365  2.25  4.24  0.00  0.00 204.1   0.0   0.0  2.94  28.7  55.1  1.98  0.00
12 30 365  2.50  4.56  0.00  0.00 207.8   0.0   0.0  3.62  31.0  59.7  1.97  0.00
12 30 365  2.75  4.88  0.00  0.00 201.7   0.0   0.0  3.73  27.7  53.8  1.84  0.00
12 30 365  3.00  5.29  3.40  0.00 213.2 175.7   0.0  4.36  28.5  42.0  3.73  0.50
12 30 365  3.25  4.88  0.00  0.00 188.9   0.0   0.0  3.16  22.8  45.3  1.68  0.00
12 30 365  3.50  4.64  0.00  2.18 206.6   0.0 104.5  4.75  40.4  72.5  2.52  0.00
12 30 365  3.85  4.41  0.00  2.26 186.1   0.0 104.1  2.99  26.5  52.5  1.68  0.00
12 30 365  4.00  4.16  0.00  2.26 187.6   0.0 107.0  3.22  33.1  58.6  2.59  0.00
12 30 365  4.25  4.80  0.00  2.34 216.8   0.0 103.2  5.32  41.4  97.8  1.34  0.00
12 30 365  4.50  5.14  3.48  0.00 209.9 169.0   0.0  4.72  32.8  48.7  3.54  0.50
12 30 365  4.75  4.72  0.00  0.00 222.3   0.0   0.0  6.24  52.5  77.3  6.00  0.00
12 30 365  5.00  4.32  0.00  2.34 190.2   0.0 108.7  3.30  30.9  61.7  1.85  0.00
12 30 365  5.25  4.64  0.00  2.34 204.9   0.0 103.3  4.65  38.9  76.0  1.96  0.00
12 30 365  5.50  4.97  3.16  2.34 197.9 153.5 104.4  4.13  30.5  49.6  2.76  0.52
12 30 365  5.75  4.64  0.00  2.26 214.9   0.0 106.1  5.33  45.7  91.3  1.99  0.00
12 30 365  6.00  4.72  0.00  2.26 193.2   0.0 106.1  3.78  30.0  60.8  1.69  0.00
12 30 365  6.25  5.05  0.00  2.26 221.8   0.0 108.1  5.11  35.6  68.8  1.98  0.00
12 30 365  6.50  4.72  0.00  0.00 199.7   0.0   0.0  3.87  30.7  60.7  1.76  0.00
12 30 365  6.75  4.32  0.00  2.18 193.8   0.0 102.3  3.40  32.1  64.3  1.79  0.00
12 30 365  7.00  4.48  0.00  2.18 186.5   0.0 102.7  3.14  27.2  56.9  1.57  0.00
12 30 365  7.25  4.72  0.00  0.00 247.7   0.0   0.0  7.11  60.1 131.5  1.83  0.00
12 30 365  7.50  4.80  0.00  0.00 222.7   0.0   0.0  5.02  39.7  76.5  2.06  0.00
12 30 365  7.75  4.32  0.00  0.00 199.1   0.0   0.0  2.83  26.4  46.8  2.14  0.00
12 30 365  8.00  4.56  0.00  0.00 220.5   0.0   0.0  4.55  40.5  68.9  3.14  0.00
12 30 365  8.25  4.08  0.00  0.00 201.9   0.0   0.0  2.57  27.1  51.4  2.09  0.00
12 30 365  8.50  4.00  0.00  0.00 219.5   0.0   0.0  3.77  44.3  74.4  3.57  0.00
12 30 365  8.75  3.52  0.00  0.00 228.8   0.0   0.0  3.14  47.5  80.8  3.38  0.00
12 30 365  9.00  3.52  0.00  0.00 263.9   0.0   0.0  4.09  63.0 125.2  2.23  0.00
12 30 365  9.25  3.04  0.00  0.00 241.6   0.0   0.0  2.34  48.0  79.2  4.00  0.00
12 30 365  9.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365  9.75  2.64  0.00  0.00 259.1   0.0   0.0  1.49  40.6  70.3  3.11  0.00
12 30 365 10.00  2.48  0.00  0.00 234.6   0.0   0.0  1.08  33.3  57.8  3.06  0.00
12 30 365 10.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 10.50  2.08  0.00  0.00 310.2   0.0   0.0  1.31  58.4 103.9  2.74  0.00
12 30 365 10.75  2.16  0.00  0.00 298.8   0.0   0.0  1.17  48.4  86.7  2.65  0.00
12 30 365 11.00  2.08  0.00  0.00 281.7   0.0   0.0  1.05  47.1  84.0  2.71  0.00
12 30 365 11.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 11.50  1.76  0.00  0.00 314.6   0.0   0.0  0.88  54.9  97.7  2.72  0.00
12 30 365 11.75  1.92  0.00  0.00 316.9   0.0   0.0  1.05  55.0  98.1  2.70  0.00
12 30 365 12.00  1.92  0.00  0.00 296.7   0.0   0.0  0.82  42.7  76.5  2.64  0.00
12 30 365 12.25  1.92  0.00  0.00 290.2   0.0   0.0  0.83  43.2  76.9  2.74  0.00
12 30 365 12.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 12.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 13.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 13.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 14.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 14.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 14.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 30 365 14.75  2.16  0.00  0.00 297.1   0.0   0.0  1.04  42.8  76.6  2.66  0.00
12 30 365 15.00  2.24  0.00  0.00 314.4   0.0   0.0  1.26  48.2  86.8  2.60  0.00
12 30 365 15.25  2.32  0.00  0.00 288.1   0.0   0.0  1.24  44.7  80.2  2.63  0.00
12 30 365 15.50  2.32  0.00  0.00 296.2   0.0   0.0  1.23  44.0  79.2  2.60  0.00
12 30 365 15.75  2.56  0.00  0.00 294.1   0.0   0.0  1.34  39.5  71.5  2.53  0.00
12 30 365 16.00  2.80  0.00  0.00 288.3   0.0   0.0  1.64  40.4  73.3  2.52  0.00
12 30 365 16.25  2.80  0.00  0.00 294.9   0.0   0.0  1.79  44.1  80.0  2.53  0.00
12 30 365 16.50  2.80  0.00  0.00 291.2   0.0   0.0  1.69  41.8  75.6  2.54  0.00
12 30 365 16.75  2.96  0.00  0.00 293.3   0.0   0.0  2.00  44.2  80.2  2.52  0.00
12 30 365 17.00  2.96  0.00  0.00 283.5   0.0   0.0  1.99  44.1  79.7  2.56  0.00
12 30 365 17.25  2.88  0.00  0.00 281.6   0.0   0.0  1.82  42.6  77.0  2.54  0.00
12 30 365 17.50  2.96  0.00  0.00 297.0   0.0   0.0  1.99  43.8  80.0  2.45  0.00
12 30 365 17.75  3.04  0.00  0.00 300.6   0.0   0.0  2.24  47.0  84.9  2.55  0.00
12 30 365 18.00  3.12  0.00  0.00 301.6   0.0   0.0  2.03  40.3  73.3  2.49  0.00
12 30 365 18.25  3.12  0.00  0.00 290.0   0.0   0.0  2.09  41.6  75.4  2.53  0.00
12 30 365 18.50  3.04  0.00  0.00 276.3   0.0   0.0  1.98  41.5  75.6  2.48  0.00
12 30 365 18.75  2.96  0.00  0.00 279.3   0.0   0.0  1.92  42.5  76.7  2.56  0.00
12 30 365 19.00  2.88  0.00  0.00 264.0   0.0   0.0  1.58  37.0  66.9  2.54  0.00
12 30 365 19.25  2.80  0.00  0.00 282.2   0.0   0.0  1.72  42.5  76.5  2.59  0.00
12 30 365 19.50  2.96  0.00  0.00 284.1   0.0   0.0  2.05  45.4  82.0  2.56  0.00
12 30 365 19.75  2.96  0.00  0.00 290.5   0.0   0.0  2.17  48.1  87.2  2.53  0.00
12 30 365 20.00  3.04  0.00  0.00 290.0   0.0   0.0  2.30  48.4  87.5  2.56  0.00
12 30 365 20.50  2.80  0.00  0.00 273.6   0.0   0.0  1.55  38.3  69.3  2.56  0.00
12 30 365 20.75  2.88  0.00  0.00 289.3   0.0   0.0  1.85  43.2  78.1  2.56  0.00
12 30 365 21.00  2.80  0.00  0.00 283.9   0.0   0.0  1.81  44.8  81.0  2.54  0.00
12 30 365 21.25  2.80  0.00  0.00 291.7   0.0   0.0  1.81  44.8  81.0  2.55  0.00
12 30 365 21.50  2.72  0.00  0.00 309.2   0.0   0.0  1.70  44.4  80.6  2.51  0.00
12 30 365 21.75  2.80  0.00  0.00 307.2   0.0   0.0  1.74  42.7  77.8  2.47  0.00
12 30 365 22.00  2.72  0.00  0.00 313.9   0.0   0.0  1.93  51.8  76.0  6.00  0.00
12 30 365 22.25  2.80  0.00  0.00 309.1   0.0   0.0  1.94  49.2  72.3  6.00  0.00
12 30 365 22.50  2.80  0.00  0.00 287.9   0.0   0.0  1.45  35.7  65.0  2.47  0.00
12 30 365 22.75  2.64  0.00  0.00 286.3   0.0   0.0  1.41  39.1  70.7  2.55  0.00
12 30 365 23.00  2.56  0.00  0.00 279.9   0.0   0.0  1.15  33.8  61.5  2.49  0.00
12 30 365 23.25  2.40  0.00  0.00 286.9   0.0   0.0  1.16  38.7  70.2  2.52  0.00
12 30 365 23.50  2.32  0.00  0.00 288.1   0.0   0.0  1.18  42.1  75.9  2.60  0.00
12 30 365 23.75  2.16  0.00  0.00 281.0   0.0   0.0  1.03  42.4  75.4  2.75  0.00
