mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 31 366  0.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  0.25  2.40  0.00  0.00 274.7   0.0   0.0  1.37  45.3  79.3  2.96  0.00
12 31 366  0.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  0.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  1.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  1.25  3.84  0.00  0.00 230.9   0.0   0.0  3.39  43.4  74.6  3.20  0.00
12 31 366  1.50  3.84  0.00  0.00 222.7   0.0   0.0  3.38  42.9  73.1  3.36  0.00
12 31 366  1.75  4.17  0.00  0.00 204.3   0.0   0.0  2.45  24.9  40.9  3.22  0.00
12 31 366  2.00  4.16  0.00  0.00 227.0   0.0   0.0  4.85  53.7  76.5  6.00  0.00
12 31 366  2.25  4.48  0.00  0.00 217.0   0.0   0.0  5.03  47.9  67.8  6.00  0.00
12 31 366  2.50  4.32  0.00  0.00 222.6   0.0   0.0  5.07  51.5  73.6  6.00  0.00
12 31 366  2.75  4.72  0.00  0.00 223.6   0.0   0.0  4.52  36.3  69.4  1.93  0.00
12 31 366  3.00  5.12  0.00  0.00 205.8   0.0   0.0  4.12  27.7  55.5  1.66  0.00
12 31 366  3.25  5.06  3.32  0.00 217.6 172.1   0.0  4.80  34.8  53.3  3.63  0.50
12 31 366  3.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  3.75  4.72  0.00  0.00 217.5   0.0   0.0  5.08  41.3  81.2  1.98  0.00
12 31 366  4.25  5.28  0.00  0.00 192.3   0.0   0.0  4.10  25.7  55.9  1.53  0.00
12 31 366  4.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  5.00  5.12  0.00  0.00 200.4   0.0   0.0  4.54  30.6  66.3  1.59  0.00
12 31 366  5.25  4.80  0.00  0.00 195.1   0.0   0.0  4.03  30.9  63.2  1.82  0.00
12 31 366  5.50  4.96  0.00  0.00 190.6   0.0   0.0  3.86  27.5  57.1  1.75  0.00
12 31 366  5.75  5.62  3.80  0.00 235.1 182.3   0.0  6.43  36.8  67.6  1.87  0.50
12 31 366  6.00  5.92  0.00  0.00 202.3   0.0   0.0  4.61  22.5  50.4  1.19  0.00
12 31 366  6.25  5.52  0.00  0.00 187.3   0.0   0.0  3.92  22.5  45.7  1.66  0.00
12 31 366  6.50  4.64  0.00  0.00 260.9   0.0   0.0  6.16  50.7 129.5  1.06  0.00
12 31 366  6.75  5.21  3.32  0.00 237.2 189.3   0.0  5.20  34.5  52.8  3.01  0.52
12 31 366  7.00  5.21  3.24  0.00 222.6 180.6   0.0  4.44  29.5  46.2  3.06  0.50
12 31 366  7.25  5.36  0.00  0.00 228.0   0.0   0.0  5.56  34.6  67.2  1.81  0.00
12 31 366  7.50  5.84  0.00  0.00 225.2   0.0   0.0  5.73  30.1  57.7  1.78  0.00
12 31 366  7.75  5.76  2.84  0.00 213.2 169.9   0.0  4.42  24.3  40.8  2.66  0.56
12 31 366  8.00  5.84  0.00  0.00 228.9   0.0   0.0  7.78  43.7  63.3  6.00  0.00
12 31 366  8.25  4.88  0.00  0.00 197.1   0.0   0.0  2.88  21.2  37.7  2.32  0.00
12 31 366  8.50  4.64  0.00  0.00 213.7   0.0   0.0  3.18  26.6  44.5  3.27  0.00
12 31 366  8.75  4.24  0.00  0.00 216.1   0.0   0.0  4.03  43.5  59.2  6.00  0.00
12 31 366  9.00  3.36  0.00  0.00 228.6   0.0   0.0  2.08  33.1  60.9  2.32  0.00
12 31 366  9.25  3.44  0.00  0.00 265.9   0.0   0.0  3.62  59.5  84.0  6.00  0.00
12 31 366  9.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366  9.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366 10.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 31 366 10.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
