mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 10  10  0.00  2.00  0.00  0.00 272.2   0.0   0.0  0.94  45.6  64.9  6.00  0.00
 1 10  10  0.25  2.08  0.00  0.00 236.3   0.0   0.0  0.55  22.9  35.4  4.52  0.00
 1 10  10  0.50  2.40  0.00  0.00 256.2   0.0   0.0  1.10  35.0  57.9  3.50  0.00
 1 10  10  0.75  2.96  0.00  0.00 243.0   0.0   0.0  1.60  33.9  51.6  4.83  0.00
 1 10  10  1.00  3.60  0.00  0.00 224.0   0.0   0.0  2.14  30.3  51.8  3.17  0.00
 1 10  10  1.25  3.69  0.00  0.00 207.3   0.0   0.0  1.84  23.9  39.4  3.40  0.00
 1 10  10  1.50  4.42  0.00  0.00 225.7   0.0   0.0  3.23  29.9  50.2  2.99  0.00
 1 10  10  1.75  4.80  0.00  0.00 211.8   0.0   0.0  3.04  23.2  41.7  2.25  0.00
 1 10  10  2.00  4.88  0.00  0.00 219.3   0.0   0.0  4.20  32.1  52.6  3.28  0.00
 1 10  10  2.25  4.80  0.00  0.00 202.9   0.0   0.0  3.40  25.9  50.8  1.82  0.00
 1 10  10  2.50  5.08  2.60  0.00 231.7 165.3   0.0  5.72  42.0  64.4  4.98  0.50
 1 10  10  2.75  5.06  0.00  0.00 207.6   0.0   0.0  3.78  25.7  48.0  2.04  0.00
 1 10  10  3.00  5.44  0.00  2.10 227.7   0.0 101.8  6.86  42.6  88.7  1.72  0.00
 1 10  10  3.25  5.84  0.00  2.18 223.7   0.0 101.0  7.06  38.0  64.8  2.65  0.00
 1 10  10  3.50  5.60  0.00  2.26 205.4   0.0 101.8  5.56  31.9  62.9  1.78  0.00
 1 10  10  3.75  5.04  0.00  0.00 211.2   0.0   0.0  5.24  37.5  68.9  2.23  0.00
 1 10  10  4.00  5.62  0.00  2.34 225.2   0.0  98.1  7.34  42.4  90.9  1.61  0.00
 1 10  10  4.25  5.78  3.08  2.34 209.2 158.8  98.2  5.41  29.6  51.3  2.39  0.50
 1 10  10  4.50  5.40  3.24  2.34 208.1 152.4  99.9  5.66  36.2  61.6  2.64  0.50
 1 10  10  4.75  5.30  3.56  2.34 196.1 164.3  99.9  3.83  24.1  38.2  2.37  0.50
 1 10  10  5.00  5.14  3.08  2.34 194.1 148.2 100.5  4.16  28.8  51.2  2.23  0.50
 1 10  10  5.25  5.40  3.46  2.34 228.8 160.3  99.2  7.06  45.3  90.4  1.87  0.50
 1 10  10  5.50  5.62  3.16  2.34 205.8 151.7 100.8  5.16  29.6  55.5  1.86  0.55
 1 10  10  5.75  5.60  0.00  0.00 209.7   0.0   0.0  6.58  38.8  69.6  2.57  0.00
 1 10  10  6.00  5.70  3.64  0.00 207.0 171.9   0.0  4.43  24.0  41.4  2.16  0.50
 1 10  10  6.25  5.38  3.18  0.00 203.6 171.2   0.0  3.72  22.6  35.6  3.07  0.50
 1 10  10  6.50  4.96  0.00  0.00 205.1   0.0   0.0  4.89  36.1  67.6  2.15  0.00
 1 10  10  6.75  5.68  0.00  0.00 248.6   0.0   0.0  8.25  46.3 135.6  1.00  0.00
 1 10  10  7.00  6.01  3.91  2.18 212.5 177.9  99.4  4.98  24.3  41.4  2.07  0.51
 1 10  10  7.25  5.68  0.00  0.00 201.3   0.0   0.0  4.36  23.7  45.4  1.76  0.00
 1 10  10  7.50  5.20  0.00  0.00 196.4   0.0   0.0  3.47  21.9  46.5  1.45  0.00
 1 10  10  7.75  4.88  0.00  0.00 208.1   0.0   0.0  4.09  30.5  62.5  1.83  0.00
 1 10  10  8.00  4.64  0.00  0.00 204.4   0.0   0.0  3.53  29.1  55.7  1.93  0.00
 1 10  10  8.25  4.48  0.00  0.00 195.3   0.0   0.0  2.80  24.4  46.8  2.01  0.00
 1 10  10  8.50  4.20  0.00  0.00 229.5   0.0   0.0  3.99  42.1  60.4  6.00  0.00
 1 10  10  8.75  4.48  0.00  0.00 266.3   0.0   0.0  4.26  36.7  99.4  1.00  0.00
 1 10  10  9.00  4.00  0.00  0.00 216.9   0.0   0.0  2.12  23.1  37.3  3.22  0.00
 1 10  10  9.25  4.40  0.00  0.00 232.1   0.0   0.0  2.76  25.3  57.0  1.48  0.00
 1 10  10  9.50  4.32  0.00  0.00 216.8   0.0   0.0  1.70  16.4  25.4  4.18  0.00
 1 10  10  9.75  2.88  0.00  0.00 201.2   0.0   0.0  1.18  26.5  45.1  3.35  0.00
 1 10  10 10.00  3.12  0.00  0.00 251.0   0.0   0.0  1.30  24.4  49.7  1.94  0.00
 1 10  10 10.25  2.88  0.00  0.00 236.2   0.0   0.0  1.16  26.4  47.1  2.70  0.00
 1 10  10 10.50  2.40  0.00  0.00 258.5   0.0   0.0  1.24  41.4  73.4  2.78  0.00
 1 10  10 10.75  2.32  0.00  0.00 253.4   0.0   0.0  0.88  31.3  56.0  2.68  0.00
 1 10  10 11.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 10  10 11.25  2.24  0.00  0.00 272.0   0.0   0.0  0.67  25.2  43.6  2.87  0.00
 1 10  10 11.50  2.48  0.00  0.00 265.0   0.0   0.0  0.70  21.6  37.5  2.83  0.00
 1 10  10 11.75  2.64  0.00  0.00 261.0   0.0   0.0  1.17  32.3  58.5  2.53  0.00
 1 10  10 12.00  2.40  0.00  0.00 242.8   0.0   0.0  0.82  27.2  49.2  2.54  0.00
 1 10  10 12.25  2.48  0.00  0.00 287.8   0.0   0.0  1.15  35.7  64.9  2.51  0.00
 1 10  10 12.50  2.40  0.00  0.00 266.6   0.0   0.0  1.13  37.9  68.2  2.60  0.00
 1 10  10 12.75  2.56  0.00  0.00 282.9   0.0   0.0  1.26  37.0  66.9  2.54  0.00
 1 10  10 13.00  2.48  0.00  0.00 265.8   0.0   0.0  0.97  30.3  55.0  2.51  0.00
 1 10  10 13.25  2.40  0.00  0.00 309.2   0.0   0.0  1.45  49.8  73.1  6.00  0.00
 1 10  10 13.50  2.48  0.00  0.00 281.4   0.0   0.0  0.73  22.3  40.9  2.33  0.00
 1 10  10 13.75  2.56  0.00  0.00 271.6   0.0   0.0  1.09  32.5  48.4  6.00  0.00
 1 10  10 14.00  2.80  0.00  0.00 311.1   0.0   0.0  1.88  47.7  69.8  6.00  0.00
 1 10  10 14.25  2.88  0.00  0.00 285.5   0.0   0.0  1.60  37.2  67.7  2.48  0.00
 1 10  10 14.50  3.12  0.00  0.00 267.5   0.0   0.0  1.81  37.1  54.2  6.00  0.00
 1 10  10 14.75  3.20  0.00  0.00 262.1   0.0   0.0  1.64  30.9  56.5  2.44  0.00
 1 10  10 15.00  3.12  0.00  0.00 254.5   0.0   0.0  1.70  33.8  61.4  2.50  0.00
 1 10  10 15.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 10  10 15.50  2.72  0.00  0.00 294.0   0.0   0.0  1.65  44.3  64.8  6.00  0.00
 1 10  10 15.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 10  10 16.00  2.88  0.00  0.00 285.6   0.0   0.0  1.45  34.1  56.0  3.80  0.00
 1 10  10 16.25  2.88  0.00  0.00 281.8   0.0   0.0  1.37  32.2  52.5  3.91  0.00
 1 10  10 16.50  2.96  0.00  0.00 333.4   0.0   0.0  2.34  52.9  78.7  6.00  0.00
 1 10  10 16.75  2.88  0.00  0.00 303.1   0.0   0.0  1.30  30.1  50.6  3.23  0.00
 1 10  10 17.00  2.88  0.00  0.00 287.8   0.0   0.0  1.18  27.5  44.8  3.88  0.00
 1 10  10 17.25  2.96  0.00  0.00 299.5   0.0   0.0  1.42  31.3  49.7  4.32  0.00
 1 10  10 17.50  2.96  0.00  0.00 294.0   0.0   0.0  1.29  28.2  49.3  2.87  0.00
 1 10  10 17.75  3.04  0.00  0.00 287.4   0.0   0.0  1.47  30.9  51.0  3.63  0.00
 1 10  10 18.00  3.12  0.00  0.00 280.9   0.0   0.0  1.43  28.6  45.7  4.28  0.00
 1 10  10 18.25  3.12  0.00  0.00 265.7   0.0   0.0  1.17  23.2  37.4  4.01  0.00
