mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 15  46  0.00  2.64  0.00  0.00 291.4   0.0   0.0  2.64  73.2 112.0  5.49  0.00
 2 15  46  0.25  3.20  0.00  0.00 245.9   0.0   0.0  2.47  45.0  70.9  4.04  0.00
 2 15  46  0.50  3.69  0.00  0.00 228.9   0.0   0.0  2.48  32.9  57.9  2.59  0.00
 2 15  46  0.75  4.40  0.00  0.00 218.5   0.0   0.0  3.00  27.6  49.3  2.26  0.00
 2 15  46  1.00  4.81  0.00  0.00 223.8   0.0   0.0  3.97  31.1  52.5  2.93  0.00
 2 15  46  1.25  5.44  0.00  1.86 212.9   0.0 104.8  4.04  23.9  45.3  1.86  0.00
 2 15  46  1.50  5.29  2.76  1.94 212.4 156.7 104.5  4.90  32.8  55.0  2.94  0.50
 2 15  46  1.75  5.52  3.00  2.02 230.5 164.4 103.4  6.05  36.6  71.6  1.88  0.50
 2 15  46  2.00  5.85  3.32  2.10 217.0 168.4 100.0  5.60  29.8  50.3  2.51  0.50
 2 15  46  2.25  5.93  3.16  2.18 211.3 164.3 100.5  5.22  27.0  46.3  2.31  0.51
 2 15  46  2.50  5.61  3.40  2.26 207.8 161.4 101.7  5.34  31.3  49.8  3.05  0.50
 2 15  46  2.75  5.45  3.48  2.34 220.6 162.7 104.2  6.64  42.1  64.7  3.68  0.50
 2 15  46  3.25  5.76  3.48  2.42 220.2 156.2 104.2  7.09  39.7  72.3  2.16  0.50
 2 15  46  3.50  5.77  3.72  2.50 213.2 163.5 102.4  6.15  33.6  57.9  2.18  0.58
 2 15  46  3.75  5.85  3.69  2.50 208.2 160.6 101.1  5.88  31.2  53.2  2.23  0.58
 2 15  46  4.00  5.45  3.72  2.58 205.5 157.6 100.1  5.81  36.0  61.0  2.34  0.50
 2 15  46  4.25  5.85  3.69  2.58 213.9 160.9 102.6  6.49  34.7  57.7  2.36  0.70
 2 15  46  4.50  5.69  3.72  2.58 207.5 160.6 100.3  6.04  34.2  52.9  2.81  0.66
 2 15  46  4.75  5.68  3.69  2.58 213.0 162.6 101.2  6.25  35.4  57.4  2.55  0.55
 2 15  46  5.00  5.46  3.72  2.58 213.9 162.9 100.4  6.59  41.4  60.6  3.74  0.50
 2 15  46  5.25  5.30  3.72  2.58 216.6 158.8 101.3  6.78  45.4  74.1  2.81  0.50
 2 15  46  5.50  5.45  3.64  2.58 213.2 157.6 102.0  6.32  39.5  67.3  2.37  0.50
 2 15  46  5.75  5.61  3.64  2.58 226.0 158.7 103.7  7.75  46.1  81.3  2.32  0.50
 2 15  46  6.00  5.77  3.64  2.58 226.2 157.9 102.0  7.88  44.1  77.9  2.24  0.52
 2 15  46  6.25  5.53  3.54  2.58 209.2 155.6  99.9  5.91  35.4  60.0  2.26  0.70
 2 15  46  6.50  5.45  3.48  2.58 216.9 156.7 101.5  6.49  40.5  69.8  2.35  0.50
 2 15  46  6.75  5.45  3.60  2.58 225.8 160.2 100.7  7.20  45.1  84.5  1.99  0.50
 2 15  46  7.00  5.30  3.64  2.50 230.0 168.4 102.4  7.12  47.5  77.9  2.82  0.50
 2 15  46  7.25  5.61  3.64  2.50 230.4 171.5 102.3  6.94  40.5  70.1  2.25  0.50
 2 15  46  7.50  5.61  3.48  2.42 222.1 166.9 102.3  6.36  37.1  59.9  2.68  0.60
 2 15  46  7.75  5.45  3.32  2.34 220.4 167.9 108.5  5.52  33.8  56.9  2.45  0.56
 2 15  46  8.00  5.37  3.40  2.34 224.7 165.3 101.8  6.36  41.0  68.0  2.70  0.50
 2 15  46  8.25  5.29  3.08  2.26 215.6 160.2 102.8  5.23  33.9  58.7  2.34  0.51
 2 15  46  8.50  5.12  0.00  2.18 212.4   0.0 112.0  4.48  30.2  59.9  1.63  0.00
 2 15  46  8.75  4.89  0.00  2.10 214.6   0.0 107.1  4.60  34.5  65.6  1.96  0.00
 2 15  46  9.00  4.72  0.00  2.02 206.4   0.0 111.6  3.51  27.6  50.4  2.03  0.00
 2 15  46  9.25  4.57  0.00  1.86 221.4   0.0 107.5  4.17  36.1  63.3  2.51  0.00
 2 15  46  9.50  4.32  0.00  0.00 210.6   0.0   0.0  2.99  28.2  50.8  2.22  0.00
 2 15  46  9.75  4.08  0.00  0.00 228.3   0.0   0.0  3.44  37.6  65.7  2.60  0.00
 2 15  46 10.00  4.24  0.00  0.00 238.5   0.0   0.0  3.41  34.2  65.0  2.04  0.00
 2 15  46 10.25  4.32  0.00  0.00 233.4   0.0   0.0  2.87  28.1  46.2  3.34  0.00
 2 15  46 10.60  4.16  0.00  0.00 271.5   0.0   0.0  4.65  51.8  92.0  2.77  0.00
 2 15  46 10.75  4.00  0.00  0.00 263.7   0.0   0.0  3.54  42.6  75.6  2.76  0.00
 2 15  46 11.00  3.92  0.00  0.00 267.7   0.0   0.0  3.46  43.5  78.0  2.64  0.00
 2 15  46 11.25  3.44  0.00  0.00 265.6   0.0   0.0  2.71  44.3  79.4  2.65  0.00
 2 15  46 11.50  3.12  0.00  0.00 270.9   0.0   0.0  2.14  42.6  77.0  2.55  0.00
 2 15  46 11.75  2.88  0.00  0.00 273.2   0.0   0.0  1.98  46.5  83.6  2.61  0.00
 2 15  46 12.00  2.56  0.00  0.00 293.6   0.0   0.0  1.62  48.1  86.6  2.60  0.00
 2 15  46 12.25  2.40  0.00  0.00 300.3   0.0   0.0  1.38  46.4  83.6  2.59  0.00
 2 15  46 12.50  2.24  0.00  0.00 289.0   0.0   0.0  1.01  38.7  70.1  2.54  0.00
 2 15  46 12.75  2.32  0.00  0.00 318.6   0.0   0.0  1.55  56.9  83.1  6.00  0.00
 2 15  46 13.00  2.32  0.00  0.00 305.4   0.0   0.0  1.27  45.4  82.2  2.55  0.00
 2 15  46 13.25  2.40  0.00  0.00 319.7   0.0   0.0  1.56  52.4  94.5  2.57  0.00
 2 15  46 13.50  2.24  0.00  0.00 340.9   0.0   0.0  1.66  65.7  96.2  6.00  0.00
 2 15  46 13.75  2.24  0.00  0.00 332.1   0.0   0.0  1.48  56.8 102.6  2.56  0.00
 2 15  46 14.00  2.24  0.00  0.00 323.0   0.0   0.0  1.36  52.1  94.2  2.56  0.00
