mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
11 30 335  0.00  2.48  0.00  0.00 240.9   0.0   0.0  1.40  43.6  74.1  3.46  0.00
11 30 335  0.25  2.56  0.00  0.00 246.6   0.0   0.0  1.44  41.4  69.8  3.56  0.00
11 30 335  0.50  3.12  0.00  0.00 245.6   0.0   0.0  2.18  42.4  72.1  3.39  0.00
11 30 335  0.75  3.37  0.00  0.00 222.2   0.0   0.0  1.95  31.6  49.9  4.23  0.00
11 30 335  1.00  3.84  0.00  0.00 233.8   0.0   0.0  2.79  34.3  62.6  2.21  0.00
11 30 335  1.25  4.42  0.00  0.00 198.1   0.0   0.0  2.30  20.8  34.5  2.81  0.00
11 30 335  1.50  4.25  0.00  1.62 218.5   0.0 102.3  2.84  27.5  48.9  2.42  0.00
11 30 335  1.75  4.64  0.00  1.78 214.1   0.0 101.3  3.80  31.2  67.8  1.51  0.00
11 30 335  2.00  5.36  0.00  1.86 211.7   0.0 107.2  3.90  23.5  48.0  1.46  0.00
11 30 335  2.25  5.52  0.00  1.94 214.4   0.0 104.4  5.65  34.0  64.4  2.06  0.00
11 30 335  2.50  5.84  0.00  2.02 197.5   0.0 103.4  4.28  22.0  40.8  1.86  0.00
11 30 335  2.75  5.12  0.00  2.10 211.7   0.0 107.0  4.91  33.7  65.8  1.89  0.00
11 30 335  3.00  5.60  0.00  2.18 206.1   0.0 104.4  4.62  25.7  52.3  1.61  0.00
11 30 335  3.25  5.44  0.00  2.18 193.3   0.0 101.6  4.50  27.0  55.8  1.73  0.00
11 30 335  3.50  5.05  3.24  2.26 191.3 153.0 103.5  3.76  26.8  43.1  2.78  0.50
11 30 335  3.75  5.04  3.16  2.34 214.6 152.8 105.2  5.43  39.6  81.0  1.77  0.00
11 30 335  4.00  5.12  0.00  2.34 216.8   0.0 103.4  5.43  36.9  94.0  1.20  0.00
11 30 335  4.25  5.85  3.56  2.34 218.2 168.3 103.9  5.65  29.5  61.2  1.44  0.50
11 30 335  4.50  5.61  3.40  2.34 216.6 167.5 106.7  5.35  30.9  57.5  2.08  0.50
11 30 335  4.75  5.92  3.48  2.34 203.8 180.6 104.6  3.72  18.2  22.8  5.61  0.50
11 30 335  5.00  5.13  3.56  2.34 207.5 165.9 103.1  4.70  32.4  52.8  2.36  0.58
11 30 335  5.25  5.62  3.48  2.34 228.4 175.7 103.7  6.35  37.0  61.3  2.85  0.50
11 30 335  5.50  5.68  3.40  2.34 214.9 168.8 104.8  4.99  27.3  51.8  1.71  0.50
11 30 335  5.75  5.37  3.16  2.34 206.1 155.9 102.0  5.17  33.1  51.8  3.26  0.60
11 30 335  6.00  5.29  3.24  2.34 212.4 153.6 103.7  5.97  40.2  64.9  3.76  0.50
11 30 335  6.25  5.05  0.00  2.26 206.4   0.0 104.9  4.90  34.6  64.8  2.06  0.00
11 30 335  6.50  5.40  0.00  2.26 230.4   0.0 101.5  7.43  47.6  71.8  4.53  0.00
11 30 335  6.75  4.73  0.00  2.18 187.5   0.0 106.2  3.05  23.3  46.9  1.60  0.00
11 30 335  7.00  4.57  0.00  2.10 216.4   0.0 102.0  4.64  40.5  67.0  3.03  0.00
11 30 335  7.25  5.84  0.00  2.02 227.6   0.0 103.9  5.75  29.6  67.0  1.31  0.00
11 30 335  7.50  5.85  0.00  1.94 216.7   0.0 107.1  4.20  21.5  34.0  3.00  0.00
11 30 335  7.75  5.60  0.00  0.00 215.4   0.0   0.0  6.13  36.8  57.5  4.39  0.00
