mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 12 347  0.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347  0.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347  0.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347  0.75  2.48  0.00  0.00 229.7   0.0   0.0  1.06  30.5  47.7  4.16  0.00
12 12 347  1.00  2.98  0.00  0.00 215.6   0.0   0.0  1.10  20.9  27.7  6.00  0.00
12 12 347  1.25  3.12  0.00  0.00 218.5   0.0   0.0  1.94  35.7  59.8  3.29  0.00
12 12 347  1.50  3.76  0.00  0.00 209.2   0.0   0.0  2.28  28.6  50.3  2.48  0.00
12 12 347  1.75  4.00  0.00  0.00 207.5   0.0   0.0  2.60  28.7  51.5  2.27  0.00
12 12 347  2.00  4.65  0.00  0.00 226.0   0.0   0.0  3.33  27.1  41.3  4.11  0.00
12 12 347  2.25  4.89  0.00  0.00 209.9   0.0   0.0  3.48  25.7  42.0  3.07  0.00
12 12 347  2.50  5.12  0.00  1.94 209.0   0.0 104.7  4.47  30.7  58.2  1.93  0.00
12 12 347  2.75  5.13  0.00  2.02 208.3   0.0 101.4  3.84  25.4  45.8  2.12  0.00
12 12 347  3.00  5.20  0.00  2.10 192.5   0.0 100.7  3.64  23.4  45.9  1.64  0.00
12 12 347  3.25  4.88  0.00  2.18 188.3   0.0 101.8  3.35  24.3  52.2  1.37  0.00
12 12 347  3.50  4.56  0.00  2.18 207.9   0.0 104.6  4.59  40.2  73.6  2.35  0.00
12 12 347  3.75  4.48  0.00  2.26 195.6   0.0 103.2  3.80  33.7  65.2  1.94  0.00
12 12 347  4.00  4.48  0.00  2.26 191.0   0.0  99.9  3.62  31.9  68.7  1.54  0.00
12 12 347  4.25  4.16  0.00  2.34 189.4   0.0 100.6  3.63  37.7  70.3  2.34  0.00
12 12 347  4.50  4.40  0.00  2.34 217.7   0.0 102.6  5.81  56.6  88.8  4.13  0.00
12 12 347  4.75  5.06  3.56  2.34 210.4 165.7  99.8  4.85  34.5  59.6  2.16  0.50
12 12 347  5.00  4.90  3.16  0.00 209.5 169.6   0.0  3.95  29.6  45.1  3.41  0.50
12 12 347  5.25  5.24  3.24  0.00 252.4 158.1   0.0  8.88  61.9 116.4  2.27  0.10
12 12 347  5.50  5.53  3.32  0.00 219.1 161.0   0.0  5.71  34.0  67.8  1.74  0.50
12 12 347  5.75  5.20  0.00  0.00 193.4   0.0   0.0  3.56  22.4  47.6  1.36  0.00
12 12 347  6.00  5.04  0.00  0.00 197.8   0.0   0.0  4.38  30.9  58.1  2.02  0.00
12 12 347  6.25  4.76  0.00  0.00 236.5   0.0   0.0  7.06  59.1 126.9  2.17  0.00
12 12 347  6.50  4.66  3.24  0.00 222.7 175.7   0.0  4.45  37.6  58.0  3.38  0.50
12 12 347  6.75  5.22  3.80  0.00 227.3 185.0   0.0  5.48  37.0  55.0  3.26  0.50
12 12 347  7.00  5.60  0.00  0.00 240.6   0.0   0.0  7.51  44.1  87.3  1.93  0.00
12 12 347  7.50  5.04  0.00  0.00 202.7   0.0   0.0  3.33  22.7  40.3  2.10  0.00
12 12 347  7.75  4.64  0.00  0.00 227.0   0.0   0.0  5.37  47.0  70.3  5.41  0.00
12 12 347  8.00  4.41  0.00  0.00 204.6   0.0   0.0  2.54  22.6  35.5  3.52  0.00
12 12 347  8.25  4.72  0.00  0.00 219.1   0.0   0.0  3.44  27.4  53.3  1.91  0.00
12 12 347  8.50  4.24  0.00  0.00 195.6   0.0   0.0  1.96  19.1  29.0  4.76  0.00
12 12 347  8.75  3.20  0.00  0.00 214.8   0.0   0.0  2.08  37.3  62.0  3.75  0.00
12 12 347  9.00  4.08  0.00  0.00 229.8   0.0   0.0  2.26  24.1  52.4  1.48  0.00
12 12 347  9.25  3.12  0.00  0.00 253.0   0.0   0.0  2.12  41.2  64.8  4.68  0.00
12 12 347  9.50  4.40  0.00  0.00 242.7   0.0   0.0  2.01  18.5  45.3  1.14  0.00
12 12 347  9.75  2.56  0.00  0.00 201.9   0.0   0.0  0.88  25.2  43.5  3.16  0.00
12 12 347 10.00  2.24  0.00  0.00 303.2   0.0   0.0  1.52  59.5  86.2  6.00  0.00
12 12 347 10.25  2.40  0.00  0.00 274.2   0.0   0.0  1.34  44.9  79.4  2.82  0.00
12 12 347 10.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 10.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 11.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 11.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 11.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 11.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 12.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 12.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 12.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 12.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 13.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 13.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 13.50  2.48  0.00  0.00 298.2   0.0   0.0  1.21  37.9  68.7  2.51  0.00
12 12 347 13.75  2.56  0.00  0.00 300.0   0.0   0.0  1.39  41.9  61.3  6.00  0.00
12 12 347 14.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 14.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 14.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 12 347 14.75  2.32  0.00  0.00 307.7   0.0   0.0  1.27  46.5  67.5  6.00  0.00
12 12 347 15.00  2.56  0.00  0.00 281.1   0.0   0.0  1.32  38.9  70.2  2.57  0.00
12 12 347 15.25  2.80  0.00  0.00 291.8   0.0   0.0  1.57  38.5  70.0  2.50  0.00
12 12 347 15.50  3.20  0.00  0.00 284.1   0.0   0.0  2.39  46.6  68.6  6.00  0.00
12 12 347 15.75  2.96  0.00  0.00 294.2   0.0   0.0  1.94  42.8  77.9  2.48  0.00
12 12 347 16.00  3.04  0.00  0.00 291.1   0.0   0.0  1.89  40.1  64.0  4.31  0.00
12 12 347 16.25  3.20  0.00  0.00 287.9   0.0   0.0  1.73  32.8  53.7  3.81  0.00
12 12 347 16.75  3.20  0.00  0.00 274.3   0.0   0.0  1.65  31.3  52.8  3.32  0.00
12 12 347 17.00  3.20  0.00  0.00 292.8   0.0   0.0  2.18  41.2  75.4  2.43  0.00
12 12 347 17.25  3.12  0.00  0.00 293.0   0.0   0.0  2.26  46.1  69.0  6.00  0.00
12 12 347 17.50  3.28  0.00  0.00 288.7   0.0   0.0  2.24  40.3  73.4  2.47  0.00
12 12 347 17.75  3.28  0.00  0.00 287.6   0.0   0.0  2.22  39.8  72.8  2.44  0.00
12 12 347 18.00  3.20  0.00  0.00 280.1   0.0   0.0  1.93  36.5  66.6  2.47  0.00
12 12 347 18.25  3.28  0.00  0.00 281.5   0.0   0.0  2.29  41.2  75.2  2.46  0.00
12 12 347 18.50  3.36  0.00  0.00 278.7   0.0   0.0  2.52  43.4  78.8  2.50  0.00
12 12 347 18.75  3.28  0.00  0.00 282.9   0.0   0.0  2.19  39.3  71.8  2.44  0.00
12 12 347 19.00  3.28  0.00  0.00 270.7   0.0   0.0  1.70  30.9  49.7  4.13  0.00
12 12 347 19.25  3.28  0.00  0.00 285.1   0.0   0.0  2.56  46.1  83.8  2.50  0.00
