mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 18 352  0.00  2.08  0.00  0.00 271.7   0.0   0.0  1.00  43.9  75.8  3.14  0.00
12 18 352  0.25  2.08  0.00  0.00 268.5   0.0   0.0  1.14  50.1  83.4  3.78  0.00
12 18 352  0.50  2.32  0.00  0.00 273.0   0.0   0.0  1.57  55.0  91.4  3.81  0.00
12 18 352  0.75  2.88  0.00  0.00 257.7   0.0   0.0  1.76  38.7  67.4  2.78  0.00
12 18 352  1.00  3.50  0.00  0.00 249.0   0.0   0.0  3.28  51.2  75.0  6.00  0.00
12 18 352  1.25  3.76  0.00  0.00 248.8   0.0   0.0  4.34  59.3  83.7  6.00  0.00
12 18 352  1.50  4.24  0.00  0.00 243.0   0.0   0.0  5.21  55.1 105.9  2.35  0.00
12 18 352  1.75  4.40  0.00  1.70 211.1   0.0 102.9  3.10  28.1  52.9  2.02  0.00
12 18 352  2.00  5.13  0.00  0.00 223.8   0.0   0.0  4.42  30.1  53.3  2.37  0.00
12 18 352  2.25  5.12  0.00  1.86 215.9   0.0 106.3  5.09  35.4  62.0  2.52  0.00
12 18 352  2.50  5.36  0.00  1.94 211.5   0.0 104.2  3.90  23.6  41.4  2.17  0.00
12 18 352  2.75  5.36  0.00  0.00 215.5   0.0   0.0  5.89  38.1  58.2  4.32  0.00
12 18 352  3.00  5.12  0.00  2.10 221.1   0.0  99.8  6.15  43.2  75.4  2.63  0.00
12 18 352  3.25  5.92  0.00  2.18 226.5   0.0 110.1  5.69  27.9  64.6  1.17  0.00
12 18 352  3.50  5.68  0.00  2.26 205.1   0.0 110.0  4.55  24.4  48.2  1.65  0.00
12 18 352  3.75  5.68  0.00  2.34 223.7   0.0 114.3  6.00  33.0  66.1  1.69  0.00
12 18 352  4.00  5.85  3.32  2.34 218.1 165.4 110.9  5.55  29.1  57.4  1.72  0.50
12 18 352  4.25  6.08  0.00  2.42 237.4   0.0 114.6  8.85  44.2  74.2  3.05  0.00
12 18 352  4.50  6.08  3.30  2.42 201.8 164.5 115.8  4.15  19.4  36.2  1.74  0.60
12 18 352  4.75  5.92  0.00  2.42 224.8   0.0 113.7  7.55  39.5  70.7  2.48  0.00
12 18 352  5.00  6.00  0.00  2.42 225.1   0.0 112.6  6.56  32.1  66.7  1.69  0.00
12 18 352  5.25  6.10  3.32  2.42 204.3 161.2 109.5  4.73  22.2  43.0  1.63  0.56
12 18 352  5.50  5.84  0.00  2.42 205.9   0.0 108.6  5.43  28.1  56.1  1.64  0.00
12 18 352  5.75  5.37  3.16  2.34 214.7 155.9 104.2  5.84  37.7  62.3  2.90  0.50
12 18 352  6.00  5.92  0.00  2.34 220.0   0.0 106.9  7.02  36.3  70.9  1.85  0.00
12 18 352  6.25  5.36  0.00  0.00 196.5   0.0   0.0  3.92  23.5  41.4  2.07  0.00
12 18 352  6.50  4.96  0.00  0.00 250.0   0.0   0.0  7.85  59.2 146.8  1.43  0.00
12 18 352  6.75  5.68  3.32  0.00 244.4 190.6   0.0  5.91  32.7  60.2  2.04  0.50
12 18 352  7.00  5.84  0.00  0.00 226.4   0.0   0.0  8.55  47.7  67.8  6.00  0.00
12 18 352  7.25  5.36  0.00  0.00 203.6   0.0   0.0  4.99  31.5  58.3  2.27  0.00
12 18 352  7.50  4.80  0.00  0.00 202.0   0.0   0.0  3.51  26.3  55.5  1.55  0.00
12 18 352  7.75  5.12  0.00  0.00 236.3   0.0   0.0  4.96  33.3  69.3  1.65  0.00
12 18 352  8.00  5.36  0.00  0.00 213.7   0.0   0.0  4.12  25.2  51.2  1.63  0.00
12 18 352  8.25  5.21  0.00  1.70 217.1   0.0 105.0  3.87  25.1  44.6  2.35  0.00
12 18 352  8.50  4.80  0.00  0.00 215.7   0.0   0.0  2.77  21.0  35.4  2.79  0.00
12 18 352  8.75  4.32  0.00  0.00 206.4   0.0   0.0  2.20  20.7  38.9  2.07  0.00
12 18 352  9.00  4.44  0.00  0.00 265.0   0.0   0.0  5.58  54.9  82.7  5.81  0.00
12 18 352  9.25  3.76  0.00  0.00 246.4   0.0   0.0  3.20  43.2  75.0  3.07  0.00
12 18 352  9.50  3.52  0.00  0.00 265.1   0.0   0.0  3.23  50.2  87.9  2.96  0.00
12 18 352  9.75  3.20  0.00  0.00 301.9   0.0   0.0  2.47  45.8  80.6  2.70  0.00
12 18 352 10.00  3.28  0.00  0.00 309.3   0.0   0.0  3.16  56.8 102.6  2.58  0.00
12 18 352 10.25  3.36  0.00  0.00 278.0   0.0   0.0  2.36  41.5  60.7  6.00  0.00
12 18 352 10.50  3.04  0.00  0.00 277.3   0.0   0.0  2.12  44.6  80.4  2.58  0.00
12 18 352 10.75  3.36  0.00  0.00 270.1   0.0   0.0  2.31  39.6  72.1  2.48  0.00
12 18 352 11.00  2.96  0.00  0.00 229.5   0.0   0.0  1.18  25.9  46.7  2.60  0.00
12 18 352 11.25  2.40  0.00  0.00 277.2   0.0   0.0  1.19  39.7  71.2  2.64  0.00
12 18 352 11.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 18 352 11.75  2.08  0.00  0.00 275.9   0.0   0.0  0.96  42.9  76.1  2.78  0.00
12 18 352 12.00  2.08  0.00  0.00 302.3   0.0   0.0  1.11  49.4  87.6  2.78  0.00
12 18 352 12.25  2.08  0.00  0.00 305.7   0.0   0.0  1.23  54.8  96.9  2.83  0.00
12 18 352 12.50  2.00  0.00  0.00 303.4   0.0   0.0  1.10  53.1  93.9  2.82  0.00
12 18 352 12.75  2.24  0.00  0.00 324.5   0.0   0.0  1.47  56.6 101.0  2.71  0.00
12 18 352 13.00  2.32  0.00  0.00 319.6   0.0   0.0  1.49  53.6  95.7  2.70  0.00
12 18 352 13.25  2.32  0.00  0.00 310.9   0.0   0.0  1.52  54.9  97.7  2.73  0.00
12 18 352 13.50  2.32  0.00  0.00 284.0   0.0   0.0  1.35  48.9  86.5  2.81  0.00
12 18 352 13.75  2.16  0.00  0.00 297.0   0.0   0.0  1.25  52.0  92.2  2.78  0.00
12 18 352 14.00  2.16  0.00  0.00 347.6   0.0   0.0  1.62  68.7  99.8  6.00  0.00
12 18 352 14.25  2.32  0.00  0.00 310.4   0.0   0.0  1.42  50.8  90.8  2.69  0.00
12 18 352 14.50  2.32  0.00  0.00 315.6   0.0   0.0  1.41  50.5  90.2  2.69  0.00
12 18 352 14.75  2.48  0.00  0.00 312.6   0.0   0.0  1.59  49.9  89.5  2.64  0.00
12 18 352 15.00  2.48  0.00  0.00 314.6   0.0   0.0  1.64  51.6  92.3  2.67  0.00
12 18 352 15.25  2.48  0.00  0.00 337.4   0.0   0.0  1.92  61.7  89.8  6.00  0.00
12 18 352 15.50  2.72  0.00  0.00 307.7   0.0   0.0  1.58  41.1  74.5  2.53  0.00
12 18 352 15.75  2.88  0.00  0.00 308.3   0.0   0.0  2.06  48.0  86.6  2.58  0.00
12 18 352 16.00  2.96  0.00  0.00 303.4   0.0   0.0  2.28  50.6  91.2  2.59  0.00
12 18 352 16.25  2.88  0.00  0.00 296.3   0.0   0.0  2.16  50.6  91.1  2.60  0.00
