mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 29  29  0.00  3.84  0.00  0.00 266.6   0.0   0.0  3.70  48.6  86.5  2.75  0.00
 1 29  29  0.25  3.84  0.00  0.00 272.2   0.0   0.0  3.84  50.2  89.0  2.79  0.00
 1 29  29  0.50  4.16  0.00  0.00 265.9   0.0   0.0  4.44  49.3  87.2  2.83  0.00
 1 29  29  0.75  4.72  0.00  0.00 256.5   0.0   0.0  6.16  54.4  75.8  6.00  0.00
 1 29  29  1.00  5.04  0.00  0.00 240.5   0.0   0.0  6.35  47.9  85.7  2.70  0.00
 1 29  29  1.25  5.20  0.00  0.00 214.5   0.0   0.0  3.71  25.3  36.6  6.00  0.00
 1 29  29  1.50  5.29  0.00  0.00 208.2   0.0   0.0  3.60  23.2  38.0  3.31  0.00
 1 29  29  1.75  4.96  0.00  1.86 200.0   0.0 104.0  3.44  24.7  40.0  3.28  0.00
 1 29  29  2.00  4.96  0.00  1.94 205.8   0.0 102.2  3.99  28.9  53.0  2.08  0.00
 1 29  29  2.25  4.88  0.00  2.02 199.7   0.0 100.7  4.01  30.1  60.9  1.66  0.00
 1 29  29  2.50  4.88  0.00  2.10 202.8   0.0 102.9  4.27  32.2  60.6  1.90  0.00
 1 29  29  2.75  4.72  0.00  2.18 201.3   0.0 102.5  4.48  36.6  63.5  2.55  0.00
 1 29  29  3.00  4.72  0.00  2.26 205.8   0.0 101.5  4.79  39.0  72.7  2.15  0.00
 1 29  29  3.25  5.12  0.00  2.34 206.8   0.0 105.0  4.86  32.9  67.8  1.62  0.00
 1 29  29  3.50  4.97  3.56  2.34 222.6 184.3  99.6  4.74  35.0  48.5  4.70  0.50
 1 29  29  3.75  5.05  3.40  2.42 210.2 162.7 102.0  4.95  35.7  58.2  2.72  0.50
 1 29  29  4.00  4.97  3.48  2.42 207.2 155.7  99.2  5.28  39.8  65.4  2.63  0.50
 1 29  29  4.25  4.89  3.32  2.42 203.9 157.0 101.0  4.66  35.9  56.8  2.86  0.50
 1 29  29  4.50  4.81  3.32  2.50 198.9 152.7 101.1  4.46  35.5  57.2  2.74  0.50
 1 29  29  4.75  4.89  3.56  2.50 201.0 157.2 100.3  4.74  36.5  58.9  2.55  0.50
 1 29  29  5.00  4.58  3.32  2.50 200.0 147.1  98.8  4.88  44.1  68.8  3.48  0.50
 1 29  29  5.25  4.90  3.80  2.50 209.9 167.2 100.0  5.33  41.4  62.3  3.36  0.50
 1 29  29  5.50  5.05  3.48  2.50 209.5 156.9 100.5  5.47  39.9  68.0  2.51  0.50
 1 29  29  5.75  5.14  3.88  2.50 212.8 166.0 100.6  5.80  40.7  70.2  2.16  0.50
 1 29  29  6.00  5.20  0.00  0.00 205.9   0.0   0.0  4.74  30.6  67.1  1.34  0.00
 1 29  29  6.25  5.21  3.80  0.00 206.6 166.2   0.0  4.96  33.4  56.6  2.42  0.50
