mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 16 350  0.00  1.76  0.00  0.00 258.7   0.0   0.0  0.66  39.9  67.2  3.54  0.00
12 16 350  0.25  1.92  0.00  0.00 240.3   0.0   0.0  0.86  43.5  71.5  3.99  0.00
12 16 350  0.50  2.20  0.00  0.00 238.7   0.0   0.0  1.08  41.2  65.4  4.29  0.00
12 16 350  0.75  2.56  0.00  0.00 225.0   0.0   0.0  0.96  25.0  42.7  2.96  0.00
12 16 350  1.00  3.36  0.00  0.00 219.3   0.0   0.0  1.67  26.1  45.2  2.62  0.00
12 16 350  1.25  3.84  0.00  0.00 204.4   0.0   0.0  1.78  20.8  36.4  2.46  0.00
12 16 350  1.50  4.00  0.00  0.00 205.7   0.0   0.0  2.52  28.2  46.3  3.36  0.00
12 16 350  1.75  3.94  0.00  1.70 196.0   0.0 103.4  2.10  22.7  43.6  1.97  0.00
12 16 350  2.00  4.56  0.00  1.78 206.2   0.0  97.2  3.00  24.9  43.9  2.08  0.00
12 16 350  2.25  4.92  0.00  0.00 224.4   0.0   0.0  5.42  41.6  62.0  5.81  0.00
12 16 350  2.50  5.20  0.00  2.02 205.5   0.0 107.6  4.19  27.4  52.6  1.91  0.00
12 16 350  2.75  4.96  0.00  2.10 194.7   0.0 103.8  3.46  24.1  50.5  1.53  0.00
12 16 350  3.00  5.16  3.96  2.18 214.0 183.0 106.2  4.32  29.2  47.2  2.46  0.50
12 16 350  3.25  5.12  0.00  2.18 197.0   0.0 105.9  3.91  26.0  53.3  1.60  0.00
12 16 350  3.50  5.14  3.56  2.26 209.1 172.5 107.3  4.21  28.6  48.6  2.42  0.50
12 16 350  3.75  5.40  3.88  2.26 212.3 174.8 103.0  4.99  31.0  52.1  2.37  0.50
12 16 350  4.00  5.22  3.24  2.26 201.1 165.9 103.0  3.58  22.9  41.0  1.98  0.50
12 16 350  4.25  5.20  0.00  2.34 202.2   0.0 104.1  4.67  30.5  60.9  1.67  0.00
12 16 350  4.50  4.92  3.05  0.00 192.2 150.3   0.0  3.60  26.7  47.5  2.25  0.50
12 16 350  4.75  5.44  0.00  2.42 205.3   0.0 100.7  4.97  29.0  69.4  1.23  0.00
12 16 350  5.00  5.08  3.72  2.42 195.8 164.2 103.8  3.91  27.0  46.4  2.10  0.50
