mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12  7 341  0.00  2.34  0.00  0.00 247.3   0.0   0.0  0.98  33.9  49.9  6.00  0.00
12  7 341  0.25  2.52  0.00  0.00 245.9   0.0   0.0  1.12  32.8  51.2  4.59  0.00
12  7 341  0.50  2.96  0.00  0.00 236.8   0.0   0.0  1.42  29.6  49.1  3.53  0.00
12  7 341  0.75  3.38  0.00  0.00 235.7   0.0   0.0  2.11  34.3  49.5  6.00  0.00
12  7 341  1.00  3.78  0.00  1.30 214.2   0.0 115.3  1.92  23.7  37.3  4.30  0.00
12  7 341  1.25  3.94  0.00  1.46 215.4   0.0 116.4  2.21  24.9  39.2  4.34  0.00
12  7 341  1.50  4.34  0.00  1.62 221.6   0.0 114.0  3.47  33.4  56.0  3.20  0.00
12  7 341  1.75  4.80  0.00  1.78 206.7   0.0 116.6  2.99  22.4  41.1  2.19  0.00
12  7 341  2.00  4.96  0.00  1.86 207.7   0.0 105.9  3.82  27.6  50.8  2.12  0.00
12  7 341  2.25  5.45  0.00  1.94 210.4   0.0 110.5  4.09  24.1  44.2  2.13  0.00
12  7 341  2.50  5.62  0.00  2.02 211.1   0.0 109.2  4.61  26.0  42.9  3.10  0.00
12  7 341  2.75  5.69  0.00  2.10 201.5   0.0 105.1  4.47  24.4  43.6  2.25  0.00
12  7 341  3.00  5.20  0.00  2.18 192.2   0.0 105.7  3.68  23.6  46.2  1.67  0.00
12  7 341  3.25  4.74  2.75  2.26 196.4 157.6 109.2  3.24  25.9  40.4  3.26  0.50
12  7 341  3.50  4.80  0.00  2.34 222.0   0.0 107.9  6.55  53.4 113.9  2.06  0.00
12  7 341  3.75  4.84  0.00  0.00 208.5   0.0   0.0  4.86  37.3  66.5  2.39  0.00
12  7 341  4.00  4.48  0.00  2.42 205.2   0.0 108.8  4.72  42.8  72.9  3.08  0.00
12  7 341  4.25  4.96  0.00  0.00 218.3   0.0   0.0  5.21  37.2  90.5  1.26  0.00
12  7 341  4.50  5.40  3.32  2.42 222.7 158.6 108.2  6.51  41.6  75.5  2.27  0.50
12  7 341  4.75  5.20  0.00  2.42 208.9   0.0 109.9  5.10  33.4  66.9  1.76  0.00
12  7 341  5.00  5.22  0.00  2.42 208.0   0.0 109.0  4.37  27.4  59.0  1.36  0.00
12  7 341  5.25  5.24  0.00  2.42 210.8   0.0 109.1  4.89  31.2  60.9  1.74  0.00
12  7 341  5.50  4.90  0.00  2.42 211.2   0.0 107.5  5.19  39.0  70.9  2.30  0.00
12  7 341  5.75  5.00  3.40  2.34 218.9 167.1 103.4  5.62  42.2  61.6  4.11  0.50
12  7 341  6.00  4.82  3.16  2.34 204.3 157.6 106.1  4.40  35.1  53.4  3.65  0.50
12  7 341  6.25  5.28  0.00  2.34 236.1   0.0 106.1  7.19  46.8 119.0  1.25  0.00
12  7 341  6.50  5.77  3.32  2.34 202.6 166.3 107.6  4.17  22.0  35.6  2.46  1.00
12  7 341  6.75  4.82  0.00  2.26 213.4   0.0 106.5  5.24  41.2  67.8  3.29  0.00
12  7 341  7.00  4.73  0.00  2.18 205.5   0.0 105.7  3.85  29.9  61.5  1.60  0.00
12  7 341  7.25  4.74  0.00  2.10 210.4   0.0 110.0  3.82  29.9  50.7  2.49  0.00
12  7 341  7.50  4.60  0.00  2.02 206.4   0.0 107.3  3.92  33.2  56.2  2.88  0.00
12  7 341  7.75  4.82  0.00  1.94 234.6   0.0 105.8  5.54  43.6  85.7  1.99  0.00
12  7 341  8.00  4.89  0.00  0.00 208.5   0.0   0.0  3.08  22.0  41.8  1.83  0.00
12  7 341  8.25  4.41  0.00  1.78 201.2   0.0 104.2  2.67  23.6  41.1  2.52  0.00
12  7 341  8.50  4.49  0.00  0.00 205.2   0.0   0.0  2.31  19.7  35.3  2.31  0.00
12  7 341  8.75  3.86  0.00  0.00 214.4   0.0   0.0  2.42  29.5  46.0  4.32  0.00
12  7 341  9.00  3.56  0.00  0.00 244.9   0.0   0.0  3.24  48.9  72.5  6.00  0.00
12  7 341  9.25  3.52  0.00  0.00 225.0   0.0   0.0  1.42  20.5  35.1  2.97  0.00
12  7 341  9.50  3.44  0.00  0.00 227.1   0.0   0.0  1.60  25.1  43.2  3.07  0.00
12  7 341  9.75  2.96  0.00  0.00 251.1   0.0   0.0  1.62  35.4  56.8  4.21  0.00
12  7 341 10.00  2.72  0.00  0.00 227.8   0.0   0.0  1.03  26.2  46.8  2.70  0.00
12  7 341 10.25  2.56  0.00  0.00 252.2   0.0   0.0  1.06  30.6  56.5  2.52  0.00
12  7 341 10.50  2.32  0.00  0.00 228.5   0.0   0.0  0.86  30.7  54.3  2.80  0.00
12  7 341 10.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12  7 341 11.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12  7 341 11.25  1.92  0.00  0.00 302.2   0.0   0.0  0.98  51.8  75.3  6.00  0.00
12  7 341 11.50  2.08  0.00  0.00 298.2   0.0   0.0  1.07  48.6  70.0  6.00  0.00
12  7 341 11.75  2.08  0.00  0.00 282.0   0.0   0.0  0.90  40.7  59.3  6.00  0.00
12  7 341 12.00  2.08  0.00  0.00 288.3   0.0   0.0  0.88  39.0  69.6  2.69  0.00
12  7 341 12.25  2.00  0.00  0.00 286.4   0.0   0.0  0.87  42.3  61.4  6.00  0.00
12  7 341 12.50  2.16  0.00  0.00 291.2   0.0   0.0  0.99  41.3  59.9  6.00  0.00
12  7 341 13.00  2.32  0.00  0.00 296.5   0.0   0.0  1.31  46.9  83.7  2.70  0.00
12  7 341 13.25  2.32  0.00  0.00 277.2   0.0   0.0  1.09  40.0  58.4  6.00  0.00
12  7 341 13.50  2.32  0.00  0.00 278.8   0.0   0.0  1.20  43.1  77.6  2.61  0.00
12  7 341 13.75  2.48  0.00  0.00 269.9   0.0   0.0  0.96  30.2  49.5  3.76  0.00
12  7 341 14.00  2.56  0.00  0.00 271.9   0.0   0.0  0.96  28.2  45.9  3.88  0.00
12  7 341 14.25  2.72  0.00  0.00 278.3   0.0   0.0  1.48  38.5  69.6  2.54  0.00
12  7 341 14.50  2.88  0.00  0.00 248.3   0.0   0.0  1.03  23.8  42.0  2.69  0.00
12  7 341 14.75  2.80  0.00  0.00 267.0   0.0   0.0  1.68  41.5  74.9  2.56  0.00
12  7 341 15.00  2.72  0.00  0.00 263.7   0.0   0.0  1.51  39.4  70.9  2.60  0.00
12  7 341 15.25  2.72  0.00  0.00 289.9   0.0   0.0  1.65  42.9  77.6  2.55  0.00
