mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 17 352  0.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 17 352  0.25  1.92  0.00  0.00 269.7   0.0   0.0  0.75  37.2  65.4  2.65  0.00
12 17 352  0.50  2.16  0.00  0.00 265.6   0.0   0.0  1.05  41.1  69.9  3.36  0.00
12 17 352  0.75  2.56  0.00  0.00 264.1   0.0   0.0  1.53  42.5  75.6  2.61  0.00
12 17 352  1.00  3.28  0.00  0.00 229.8   0.0   0.0  1.77  29.5  52.7  2.43  0.00
12 17 352  1.25  4.00  0.00  0.00 243.6   0.0   0.0  4.24  50.9  73.5  6.00  0.00
12 17 352  1.50  4.40  0.00  0.00 206.9   0.0   0.0  2.43  22.0  39.7  2.22  0.00
12 17 352  1.75  4.24  0.00  0.00 212.6   0.0   0.0  3.07  30.7  57.1  2.20  0.00
12 17 352  2.00  4.72  0.00  0.00 217.6   0.0   0.0  4.01  32.5  62.9  2.00  0.00
12 17 352  2.25  4.72  0.00  0.00 198.9   0.0   0.0  3.16  24.9  47.6  1.92  0.00
12 17 352  2.50  4.88  0.00  0.00 217.4   0.0   0.0  5.87  47.2  65.6  6.00  0.00
12 17 352  2.75  4.24  0.00  0.00 185.9   0.0   0.0  2.52  24.0  46.8  1.90  0.00
12 17 352  3.00  4.73  3.24  0.00 215.7 176.2   0.0  3.66  29.3  52.1  2.15  0.50
12 17 352  3.25  5.13  2.88  0.00 203.3 161.6   0.0  3.57  24.2  40.9  2.36  0.60
12 17 352  3.50  4.88  0.00  0.00 225.2   0.0   0.0  4.85  36.0  73.1  1.74  0.00
12 17 352  3.75  4.96  0.00  2.26 200.3   0.0 101.6  3.97  28.0  58.7  1.42  0.00
12 17 352  4.00  4.40  0.00  2.26 191.6   0.0 103.9  3.52  32.2  62.9  1.87  0.00
12 17 352  4.25  5.12  3.16  0.00 217.4 160.1   0.0  5.29  37.2  76.1  1.75  0.50
12 17 352  4.50  5.04  0.00  2.26 221.3   0.0 103.9  6.35  46.5  69.3  4.81  0.00
12 17 352  4.75  4.81  3.08  2.34 192.6 151.9 100.5  3.48  26.9  47.2  2.14  0.50
12 17 352  5.00  5.13  3.32  2.34 209.7 162.4 104.6  4.59  31.5  62.0  1.74  0.50
12 17 352  5.25  4.81  3.32  2.34 203.0 161.0 106.8  4.12  32.4  52.8  2.66  0.50
12 17 352  5.50  5.04  0.00  2.34 214.9   0.0 103.6  5.30  37.2  80.5  1.51  0.00
12 17 352  5.75  5.00  3.32  0.00 220.9 166.8   0.0  5.62  42.3  62.7  3.86  0.50
12 17 352  6.00  4.96  0.00  2.26 214.4   0.0 103.1  5.33  39.2  72.6  2.13  0.00
